Source,Steel type,Initial hardness (HRC) - post quenching,Tempering time (s),Tempering temperature (ºC),C (%wt),Mn (%wt),P (%wt),S (%wt),Si (%wt),Ni (%wt),Cr (%wt),Mo (%wt),V (%wt),Al (%wt),Cu (%wt),Final hardness (HRC) - post tempering
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,10,250,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,66.5
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,10,300,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,65
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,10,406,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,60.5
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,10,500,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,52.5
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,10,602,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,43.5
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,10,700,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,35.5
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,90,100,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,65.5
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,90,150,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,66.5
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,90,200,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,66.5
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,90,250,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,62.5
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,90,300,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,61
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,90,406,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,52.5
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,90,500,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,44.5
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,90,602,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,35.5
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,90,700,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,27.5
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,900,100,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,67
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,900,150,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,65.5
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,900,200,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,63.5
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,900,250,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,60
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,900,300,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,56.5
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,900,406,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,49.5
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,900,500,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,41.5
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,900,602,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,28.5
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,900,700,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,22.5
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,9000,100,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,67.5
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,9000,150,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,64.5
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,9000,200,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,62.5
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,9000,250,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,57.5
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,9000,300,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,55.5
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,9000,406,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,45.5
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,9000,500,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,35.5
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,9000,602,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,23.5
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,9000,700,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,14.5
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,86400,100,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,66.5
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,86400,150,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,63.5
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,86400,200,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,60.5
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,86400,250,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,56
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,86400,300,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,52.5
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,86400,406,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,43.5
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,86400,500,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,30.5
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,86400,602,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,4.5
"Hollomon and Jaffe, 1945","0,98%C - plain carbon steel",66.5,86400,700,0.98,0.3,0.007,0.021,0.3,0,0.03,0,0,0,0.055,4.5
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,10,100,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,65
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,10,150,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,63.5
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,10,200,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,65
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,10,250,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,66.5
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,10,300,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,64
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,10,400,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,57.5
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,10,500,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,49
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,10,600,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,42.5
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,10,700,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,37.5
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,90,100,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,64.5
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,90,150,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,65
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,90,200,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,64.5
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,90,250,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,61.5
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,90,300,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,60
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,90,400,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,52
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,90,500,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,44
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,90,600,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,38.5
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,90,700,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,32
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,900,100,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,65.5
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,900,150,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,66
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,900,200,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,62.5
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,900,250,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,59.5
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,900,300,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,55.5
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,900,400,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,49.5
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,900,500,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,41
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,900,600,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,32.5
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,900,700,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,24.5
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,9000,100,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,66.5
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,9000,150,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,64
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,9000,200,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,60
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,9000,250,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,57.5
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,9000,300,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,53
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,9000,400,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,46.5
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,9000,500,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,37.5
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,9000,600,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,30.5
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,9000,700,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,18
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,86400,100,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,65
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,86400,150,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,61
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,86400,200,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,60.5
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,86400,250,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,55.5
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,86400,300,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,50.5
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,86400,400,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,42
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,86400,500,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,32
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,86400,600,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,23
"Hollomon and Jaffe, 1945","1,15%C - plain carbon steel",64.5,86400,700,1.15,0.58,0.012,0.021,0.09,0,0.01,0,0,0,0,4.5
